EmployeeID,Name,hrs,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
997,Troy Stewart,7.580101517179722,High,Excellent,Very High,Very High,Best,49,No,Travel_Rarely,Sales,3,Master,Marketing,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4
998,Christopher Orozco,7.752089468986944,Low,Excellent,Low,Low,Good,33,Yes,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0
999,William Smith,6.0184426595269445,High,Excellent,High,Medium,Good,38,No,Travel_Frequently,Research & Development,28,Bachelor,Medical,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5
1000,William Watson,5.710880187416112,High,Excellent,Low,High,Better,31,Yes,Travel_Rarely,Human Resources,9,Master,Human Resources,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0
1001,Jenny Cooper,6.551996876394444,High,Excellent,Very High,Low,Better,29,No,Travel_Rarely,Research & Development,3,Master,Other,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0
1002,Ethan Conway,5.508780678268611,High,Excellent,High,High,Better,30,No,Travel_Rarely,Research & Development,2,Below College,Medical,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7
1003,Yvonne Guerra,8.512315930388056,High,Excellent,Medium,Medium,Better,32,No,Non-Travel,Research & Development,10,Master,Life Sciences,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7
1004,Alice Bowen,8.103367916108612,Medium,Excellent,Medium,Very High,Better,38,No,Travel_Rarely,Research & Development,8,College,Technical Degree,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0
1005,Rick Bauer,6.281050870147222,High,Excellent,High,High,Better,43,Yes,Travel_Frequently,Research & Development,1,Master,Other,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0
1006,Carol Green,7.0868652387325,High,Excellent,Medium,Medium,Good,42,No,Travel_Rarely,Human Resources,1,Bachelor,Other,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4
1007,Beth Keith,6.255401606425556,High,Outstanding,High,Low,Better,55,No,Travel_Rarely,Research & Development,3,College,Life Sciences,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0
1008,Dustin Hale,6.009721106648611,High,Excellent,Very High,Medium,Good,33,No,Non-Travel,Research & Development,14,Bachelor,Other,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7
1009,John Kerr,7.846302989736666,High,Excellent,High,Low,Better,41,No,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4
1010,Holly Phelps,7.554045069165277,Medium,Outstanding,Very High,High,Better,34,No,Non-Travel,Research & Development,7,Master,Medical,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7
1011,Robert Brown,5.721664435519722,Very High,Excellent,Low,High,Good,53,No,Non-Travel,Research & Development,10,Master,Medical,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2
1012,Andrea Gay,7.548742748772778,High,Excellent,Medium,Very High,Better,43,No,Travel_Rarely,Sales,16,College,Marketing,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8
1013,Lauren Johnson,7.066681169120834,High,Excellent,Very High,Very High,Better,34,No,Travel_Rarely,Sales,10,College,Life Sciences,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2
1014,Martin Mcdonald,6.0464982150825,Very High,Excellent,Medium,Medium,Better,21,Yes,Travel_Rarely,Sales,1,College,Marketing,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0
1015,Erica Adams,8.663879964301389,Medium,Excellent,Very High,High,Better,38,No,Travel_Rarely,Research & Development,8,College,Life Sciences,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4
1016,James Harrison,6.796309683176944,High,Excellent,High,Low,Better,22,Yes,Travel_Rarely,Research & Development,1,Bachelor,Other,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0
1017,John Hayes,6.3962449799194445,Medium,Excellent,Low,Very High,Better,31,No,Travel_Rarely,Research & Development,8,Doctor,Life Sciences,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7
1018,Emily Hall,7.75026215975,High,Excellent,Low,High,Better,51,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2
1019,Malik Evans,9.858256358768331,Medium,Excellent,Medium,Medium,Better,37,No,Travel_Rarely,Research & Development,24,Below College,Life Sciences,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3
1020,Alyssa Martin,9.201354306113334,Very High,Excellent,High,Very High,Better,46,No,Travel_Rarely,Sales,3,Master,Marketing,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2
1021,Shannon Gonzalez,8.576400044622778,Medium,Excellent,Very High,Low,Better,36,No,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7
1022,Eduardo Chavez,5.5958389112002775,Very High,Excellent,High,Medium,Good,44,Yes,Travel_Frequently,Sales,10,Master,Life Sciences,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3
1023,John Perez,7.900931503792778,High,Excellent,High,Medium,Good,37,No,Travel_Rarely,Research & Development,19,College,Technical Degree,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7
1024,Kevin Gibson,7.872810129406389,High,Outstanding,High,Very High,Better,35,Yes,Travel_Rarely,Research & Development,15,Master,Life Sciences,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7
1025,Victor Spencer,6.803930165104722,High,Excellent,Very High,Low,Better,33,No,Travel_Rarely,Research & Development,8,Doctor,Medical,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6
1026,Tammy Pena,6.6194667559125,High,Excellent,High,Very High,Best,28,No,Travel_Rarely,Sales,9,Bachelor,Medical,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3
1027,Taylor Reid,6.531731369923889,Medium,Excellent,High,High,Better,39,No,Travel_Rarely,Sales,3,Master,Marketing,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2
1028,Eric Holt,6.095861222668334,High,Excellent,Medium,Medium,Better,46,No,Non-Travel,Research & Development,9,College,Life Sciences,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2
1029,Tyler Hanson,6.120848951360833,High,Excellent,High,Low,Good,40,No,Travel_Rarely,Research & Development,2,College,Medical,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2
1030,Mary Banks,6.355355867915834,High,Excellent,Medium,Low,Good,42,No,Travel_Rarely,Research & Development,7,Master,Other,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0
1031,Amanda Thompson,7.646014056224722,High,Excellent,Medium,Very High,Better,35,No,Non-Travel,Sales,10,Below College,Life Sciences,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7
1032,Adam Reed,7.291588576528333,High,Excellent,Low,Medium,Better,38,No,Non-Travel,Sales,6,Master,Marketing,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8
1033,Thomas Marshall,6.058831994645,Very High,Outstanding,Very High,Low,Good,34,Yes,Travel_Frequently,Research & Development,2,Below College,Life Sciences,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7
1034,Charles Lee,5.949748995983889,High,Excellent,Very High,Low,Bad,37,Yes,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8
1035,Michael Bridges,6.732850290048889,Medium,Excellent,High,Very High,Better,39,No,Travel_Frequently,Research & Development,2,Below College,Medical,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2
1036,Brandy Shaw,7.361606425702778,High,Excellent,Low,High,Good,43,No,Non-Travel,Human Resources,8,Doctor,Medical,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2
1037,Charles Wilson,10.116121151271669,Low,Excellent,Medium,Medium,Bad,41,No,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2
1038,Shane French,6.842600401606389,Medium,Excellent,High,High,Best,41,No,Travel_Rarely,Research & Development,1,Below College,Technical Degree,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5
1039,Sonia Franco,8.030913654618333,High,Excellent,Low,High,Better,30,No,Travel_Rarely,Sales,26,Bachelor,Marketing,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2
1040,Mackenzie Villanueva,7.839794734493333,Medium,Excellent,Very High,Medium,Better,26,Yes,Travel_Rarely,Human Resources,2,Below College,Technical Degree,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4
1041,Mark Costa,6.1678458277552775,High,Excellent,Very High,Medium,Best,46,Yes,Travel_Rarely,Research & Development,10,Bachelor,Medical,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7
1042,Tracey Thomas,6.870494199018055,High,Excellent,High,Very High,Better,40,No,Travel_Rarely,Sales,27,College,Medical,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3
1043,Daniel Walsh,6.445216421240278,Medium,Excellent,Medium,High,Better,34,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8
1044,Mr. Robert Tucker,6.779755689424166,High,Excellent,Medium,Medium,Good,58,No,Non-Travel,Research & Development,2,Master,Medical,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14
1045,Mary Sellers,10.107559125390278,Medium,Excellent,Medium,High,Best,35,No,Travel_Rarely,Research & Development,8,Below College,Technical Degree,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3
1046,Melissa Humphrey,6.878937974118611,High,Excellent,High,Medium,Better,47,No,Travel_Rarely,Research & Development,19,Doctor,Medical,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10
1047,Rodney Finley,6.515185185185,High,Excellent,Medium,Low,Better,40,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7
1048,Jared Howard,7.069731146809445,Medium,Excellent,Very High,Very High,Good,54,No,Travel_Rarely,Sales,27,Master,Medical,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7
1049,Barbara Martin,6.976151271753611,High,Excellent,Low,Low,Better,31,No,Travel_Frequently,Sales,8,Master,Other,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2
1050,Michael Walker,9.091726907630278,High,Excellent,High,Low,Better,28,No,Travel_Rarely,Sales,1,College,Life Sciences,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2
1051,Jasmine Stewart,5.876035252119444,Low,Excellent,Medium,Very High,Good,38,No,Travel_Rarely,Research & Development,19,Bachelor,Medical,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3
1052,Jennifer Eaton,9.242141900936945,Medium,Excellent,High,Very High,Better,26,No,Travel_Rarely,Sales,8,Bachelor,Marketing,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2
1053,Patricia Freeman,7.222269076305,High,Excellent,Low,High,Better,58,No,Travel_Frequently,Research & Development,10,Master,Technical Degree,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2
1054,Edward Williams,5.767146363230555,High,Outstanding,Medium,High,Bad,18,No,Non-Travel,Research & Development,2,Bachelor,Life Sciences,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0
1055,Travis Owens,8.486426818384444,High,Excellent,Very High,Low,Better,31,Yes,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0
1056,Noah Ortega,6.7113966979025,Medium,Excellent,Low,Low,Better,29,Yes,Travel_Rarely,Research & Development,8,College,Medical,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0
1057,Luis Mccarthy,10.059529228023056,Medium,Excellent,High,High,Best,45,No,Non-Travel,Sales,1,Master,Technical Degree,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7
1058,Elizabeth Bryant,6.462997545738333,High,Excellent,Very High,Medium,Better,36,No,Travel_Rarely,Sales,2,Bachelor,Technical Degree,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0
1059,Stephen Gibson,9.91912427487722,High,Outstanding,Low,Very High,Better,43,No,Travel_Frequently,Sales,8,Bachelor,Medical,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7
1060,Edward Williamson,7.322629406514722,High,Excellent,Very High,Very High,Good,27,No,Travel_Frequently,Sales,8,Master,Life Sciences,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2
1061,Kevin Mccoy,7.021560687193055,High,Excellent,Very High,Very High,Best,29,No,Travel_Frequently,Research & Development,6,College,Medical,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10
1062,Dennis Vasquez,6.178058902275556,High,Excellent,Very High,Very High,Best,32,No,Travel_Frequently,Sales,9,Master,Life Sciences,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0
1063,Alfred Evans,5.536802766621944,High,Excellent,High,High,Good,42,No,Non-Travel,Research & Development,11,Bachelor,Medical,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3
1064,Sharon Morrison,6.917404060686945,Medium,Excellent,Medium,High,Better,47,No,Travel_Rarely,Sales,2,College,Life Sciences,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0
1065,Marissa Francis,7.200253235162778,High,Outstanding,Very High,Very High,Good,46,No,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7
1066,Jason Herrera,7.420375948237222,Medium,Excellent,High,Very High,Better,28,No,Non-Travel,Research & Development,7,Bachelor,Life Sciences,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2
1067,Michelle Cruz MD,6.381533913431389,High,Excellent,Very High,High,Better,29,No,Travel_Rarely,Research & Development,16,Bachelor,Medical,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6
1068,Sarah Diaz,9.909873940205,High,Excellent,Very High,High,Better,42,No,Travel_Rarely,Sales,2,Master,Medical,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0
1069,James Miller,7.523045515394722,High,Excellent,High,Medium,Good,32,Yes,Travel_Rarely,Research & Development,1,Below College,Medical,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2
1070,Tyrone Woodard,6.513598839803612,High,Excellent,Low,Low,Better,46,No,Travel_Rarely,Research & Development,23,Below College,Life Sciences,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8
1071,Anna Rivera,7.531957831325278,Very High,Excellent,Medium,High,Better,27,No,Travel_Rarely,Sales,2,Bachelor,Life Sciences,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8
1072,Eric Caldwell,6.124693217313611,High,Outstanding,Very High,Medium,Better,29,No,Travel_Rarely,Research & Development,1,College,Medical,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0
1073,Jacob Rivera,5.8098393574294445,Medium,Excellent,Low,High,Better,43,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14
1074,Pamela Burnett,8.071975680499722,Medium,Excellent,Very High,Medium,Better,48,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9
1075,Pamela Steele,7.282734270414722,Medium,Excellent,Very High,Very High,Good,29,Yes,Travel_Frequently,Research & Development,13,College,Life Sciences,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0
1076,Roberta Hill,7.343913431503611,Very High,Outstanding,High,Medium,Better,46,Yes,Travel_Rarely,Research & Development,4,Master,Medical,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7
1077,Jared Wade,6.2847144132083335,High,Outstanding,Very High,Low,Good,27,No,Travel_Frequently,Research & Development,16,Master,Medical,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3
1078,Benjamin Moody,5.908809683176944,High,Excellent,,Very High,Better,39,No,Travel_Rarely,Research & Development,2,Bachelor,Technical Degree,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2
1079,Renee Anderson,6.410865684961944,High,Excellent,Medium,Very High,Best,55,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4
1080,Kevin Huffman III,7.044107541276111,Very High,Excellent,Medium,Medium,Better,28,No,Travel_Rarely,Research & Development,29,College,Life Sciences,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0
1081,Cheryl Meadows,10.250703926818334,High,Excellent,Medium,Very High,Good,30,Yes,Travel_Rarely,Sales,12,Master,Life Sciences,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0
1082,Christina Green,8.846895359214445,High,Excellent,Very High,Medium,Better,22,Yes,Travel_Rarely,Research & Development,16,College,Life Sciences,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0
1083,Eric Wallace,7.088992637215278,Medium,Excellent,Medium,High,Better,36,No,Travel_Rarely,Research & Development,11,Bachelor,Life Sciences,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7
1084,Kimberly Houston,7.535445113788334,High,Excellent,Medium,High,Better,31,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2
1085,Emily Lowe,6.691262829093889,High,Excellent,High,Very High,Better,34,No,Travel_Rarely,Sales,14,College,Technical Degree,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0
1086,Taylor Cole,8.110050200803055,Medium,Excellent,Very High,Low,Better,29,No,Travel_Rarely,Research & Development,5,Doctor,Life Sciences,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2
1087,Riley Prince,10.218195002231113,Very High,Excellent,Very High,Low,Better,37,No,Travel_Rarely,Research & Development,7,College,Medical,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4
1088,Matthew Lee,6.906858545292223,Medium,Outstanding,Very High,Medium,Better,35,No,Travel_Rarely,Sales,2,Below College,Technical Degree,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2
1089,Brooke Craig,5.922822400713889,Medium,Excellent,Medium,Very High,Good,45,No,Travel_Rarely,Research & Development,3,Bachelor,Medical,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8
1090,Angela Jackson,6.639234716644166,Low,Excellent,Medium,Very High,Good,36,No,Travel_Frequently,Research & Development,5,Bachelor,Medical,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8
1091,Miguel Jennings,8.89083110218639,High,Excellent,Low,Low,Better,40,No,Travel_Rarely,Research & Development,3,Bachelor,Other,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16
1092,Daniel Powers,7.041622043730277,Medium,Excellent,Medium,High,Good,26,No,Travel_Rarely,Research & Development,26,College,Life Sciences,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0
1093,Richard Young,7.058003123605277,Medium,Outstanding,Low,High,,27,No,Travel_Rarely,Research & Development,4,Bachelor,Technical Degree,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7
1094,Justin Crawford,6.849905176260555,Very High,Excellent,Very High,Very High,Better,48,No,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7
1095,Anthony Herman,9.6150401606425,High,Excellent,Medium,Low,Better,44,No,Travel_Rarely,Sales,1,College,Medical,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2
