id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
1174	Brian Taylor	High	Excellent	High	8	1	32	0	Research & Development	18	Bachelor	Life Sciences	Male	2	Manager	3	3483	1	12	2	14	3	14	5	7
1175	Robin Jordan	High	Excellent	High	6	1	37	0	Research & Development	1	Bachelor	Life Sciences	Female	4	Sales Executive	1	4343	1	17	1	16	3	16	6	8
1176	Katherine Armstrong	High	Outstanding	Low	5	1	25	0	Research & Development	2	Master	Medical	Female	2	Manufacturing Director	2	2070	0	21	0	6	2	5	0	4
1177	Eric Meza	High	Excellent	Low	5	1	52	0	Research & Development	2	Master	Other	Male	1	Manager	1	1688	2	16	1	16	3	9	0	0
1178	Melissa Barron	High	Excellent	Medium	7	1	44	0	Research & Development	8	Below College	Life Sciences	Female	1	Sales Representative	2	2451	6	15	0	6	2	4	1	2
1179	Scott Gregory	High	Excellent	High	8	4	21	1	Sales	10	Doctor	Medical	Male	3	Research Scientist	3	2357	1	19	3	2	0	2	1	2
1180	Jessica Adams	Very High	Excellent	Very High	7	1	39	0	Research & Development	3	Master	Life Sciences	Female	2	Research Director	3	1936	2	12	1	21	4	6	1	3
1182	Meagan Edwards	High	Excellent	Low	4	1	36	0	Research & Development	24	Bachelor	Life Sciences	Female	2	Laboratory Technician	2	2061	0	19	0	10	2	9	3	4
1183	Douglas Eaton	Medium	Excellent	Very High	7	2	36	0	Research & Development	16	Below College	Medical	Male	2	Sales Executive	3	2850	7	15	0	18	3	4	0	2
1184	Chase Wiley	Medium	Outstanding	High	8	1	56	0	Research & Development	8	Below College	Life Sciences	Male	1	Sales Executive	2	1700	1	20	0	13	6	13	1	9
1186	Philip Wallace	Medium	Outstanding	Low	6	1	42	0	Research & Development	17	Below College	Life Sciences	Male	3	Research Scientist	1	4902	5	24	2	24	3	22	4	14
1188	Ariana Gibson	Very High	Excellent	Low	5	1	41	0	Research & Development	13	Master	Life Sciences	Female	1	Healthcare Representative	2	4211	0	15	1	21	3	20	0	10
1189	Linda Price	High	Excellent	Very High	9	1	34	0	Sales	1	Bachelor	Medical	Female	1	Laboratory Technician	3	2438	1	13	1	8	3	8	1	7
1190	Mrs. Dawn Fisher DDS	High	Excellent	Very High	9	1	36	0	Sales	1	Below College	Medical	Female	1	Human Resources	3	4506	1	14	0	15	3	15	11	11
1191	Todd Lewis	High	Excellent	High	8	4	41	0	Research & Development	1	Doctor	Medical	Male	1	Healthcare Representative	2	1929	2	13	0	14	3	5	0	4
1192	Donna Willis	High	Excellent	Very High	7	3	32	0	Sales	9	Master	Life Sciences	Female	2	Research Scientist	2	2912	1	11	0	4	3	4	1	2
1193	Melanie Jones	High	Excellent	High	9	1	35	0	Research & Development	16	Bachelor	Medical	Female	2	Healthcare Representative	2	2049	1	16	1	9	3	9	1	7
1194	Peter Jones	Medium	Outstanding	Low	5	1	38	0	Research & Development	23	Bachelor	Medical	Male	3	Sales Representative	1	2300	1	22	0	10	3	10	1	9
1196	Zachary Mccarty	Medium	Excellent	Medium	5	1	36	0	Research & Development	22	Master	Life Sciences	Male	1	Healthcare Representative	3	2705	4	14	0	8	1	6	0	0
1197	Randy Barker	Very High	Excellent	Very High	6	3	45	0	Sales	24	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	1953	8	16	1	8	2	5	0	1
1198	Michael Zamora	High	Excellent	High	8	2	40	2	Sales	10	Master	Life Sciences	Male	1	Research Scientist	2	2458	2	11	1	8	6	2	2	2
1199	Keith Bradford	Medium	Outstanding	High	8	1	35	0	Sales	7	College	Life Sciences	Male	2	Manufacturing Director	2	3062	1	25	0	10	2	10	0	2
1200	Michael Scott	High	Excellent	High	7	1	40	0	Research & Development	17	Master	Life Sciences	Male	1	Manager	2	2054	2	14	1	20	2	5	0	2
1201	Christopher Simpson	High	Excellent	High	7	3	35	0	Human Resources	14	Below College	Life Sciences	Male	2	Research Scientist	2	2235	1	18	0	4	3	4	1	1
1202	Rodney Pineda	Medium	Excellent	Very High	5	3	29	0	Research & Development	1	Bachelor	Medical	Male	3	Sales Executive	2	2458	4	11	0	10	5	4	0	3
1203	Kristopher Jackson	High	Excellent	Very High	8	1	29	0	Research & Development	5	Bachelor	Medical	Male	2	Sales Representative	3	1917	1	19	0	5	3	5	0	4
1205	Jonathan Landry	Very High	Excellent	Medium	4	1	39	0	Sales	25	Bachelor	Medical	Male	2	Sales Executive	2	3197	0	11	0	21	3	20	9	6
1206	Alexis Sandoval	High	Excellent	Medium	6	1	31	0	Research & Development	8	Master	Life Sciences	Female	4	Sales Executive	3	2575	0	12	0	10	3	9	1	7
1207	Gregory Mueller	High	Outstanding	Very High	8	3	26	0	Research & Development	11	Master	Medical	Male	2	Manager	2	2008	0	20	0	5	3	4	0	0
1208	Xavier Graham	High	Excellent	High	7	3	36	0	Research & Development	5	Below College	Technical Degree	Male	1	Sales Executive	3	2406	4	12	0	17	2	5	0	3
1209	Theresa Williams	High	Excellent	Very High	8	1	39	0	Research & Development	2	Below College	Medical	Female	1	Research Scientist	1	2604	4	14	2	9	3	7	1	7
1210	Brandon Reese	High	Outstanding	Medium	7	1	27	0	Research & Development	8	College	Medical	Male	1	Laboratory Technician	3	2508	1	20	1	6	3	6	0	3
1211	Terry Burke	Medium	Excellent	Very High	4	1	49	0	Research & Development	6	Below College	Medical	Male	3	Healthcare Representative	2	2050	2	18	1	17	2	9	0	8
1212	Tiffany Martinez	High	Excellent	Medium	8	4	34	0	Sales	4	Bachelor	Medical	Female	1	Sales Executive	2	2301	2	14	1	6	6	4	1	2
1214	Kristin Miller	High	Outstanding	High	5	1	49	0	Sales	1	Master	Life Sciences	Female	2	Manufacturing Director	2	2235	1	21	1	10	2	10	1	7
1216	Dennis Williams	High	Excellent	Very High	9	1	33	0	Research & Development	10	College	Medical	Male	2	Research Scientist	2	2630	1	14	0	8	3	8	3	0
1217	Angela Gould	Medium	Excellent	Low	7	2	27	0	Sales	5	Master	Medical	Female	4	Manufacturing Director	3	1471	9	17	1	6	3	2	2	2
1218	Briana Mcgee	Medium	Excellent	Very High	8	1	32	0	Research & Development	9	College	Medical	Female	2	Research Scientist	3	1168	0	16	1	8	2	7	3	6
1219	Melissa Howell	High	Excellent	High	6	2	59	0	Sales	2	College	Marketing	Female	5	Sales Representative	3	2302	4	12	1	12	3	1	0	0
1220	Dennis Miller	High	Excellent	Very High	3	4	30	0	Research & Development	11	Master	Medical	Male	2	Laboratory Technician	1	2282	1	17	2	1	2	1	0	0
1221	Nicholas Jones	High	Excellent	Very High	9	1	38	0	Sales	18	Master	Life Sciences	Male	2	Healthcare Representative	1	2732	0	15	1	10	1	9	1	8
1222	James Mack	High	Outstanding	High	7	1	36	0	Research & Development	7	Bachelor	Life Sciences	Male	1	Sales Executive	3	2537	6	23	1	17	2	7	7	7
1223	Christopher Ellis	High	Excellent	Low	8	1	35	0	Human Resources	3	Master	Human Resources	Male	2	Manager	1	1876	0	11	0	6	2	5	0	3
1224	Andrew Fowler	Medium	Excellent	Very High	4	1	29	0	Sales	29	Master	Life Sciences	Male	2	Laboratory Technician	2	2455	0	11	1	10	3	9	0	8
1225	Chad Kerr	High	Excellent		6	3	31	0	Research & Development	2	College	Medical	Male	2	Laboratory Technician	2	3027	1	15	1	5	3	5	4	3
1226	Terry Green	Medium	Excellent	Medium	6	2	34	0	Research & Development	28	Bachelor	Technical Degree	Male	1	Laboratory Technician	2	2622	0	11	3	3	1	2	1	2
1228	Lori Reed	Very High	Excellent	Medium	6	1	29	0	Research & Development	16	College	Life Sciences	Female	4	Laboratory Technician	3	1586	1	14	0	10	3	10	8	8
1229	Robin Anderson	High	Excellent	Low	7	1	32	0	Human Resources	22	Bachelor	Human Resources	Female	2	Research Director	1	2757	0	19	0	7	3	6	0	5
1230	Jennifer Pham	Very High	Excellent	Very High	3	1	22	2	Research & Development	8	Bachelor	Life Sciences	Female	3	Sales Executive	2	932	1	16	1	1	2	1	0	0
1231	Richard Marks	High	Excellent	Low	7	1	53	0	Research & Development	11	Bachelor	Medical	Male	2	Manager	1	3848	2	13	0	31	3	25	3	7
1232	Autumn Thomas	High	Excellent	Very High	7	2	38	0	Research & Development	29	Bachelor	Life Sciences	Female	1	Manufacturing Director	1	2148	5	14	0	6	0	3	1	2
1233	Stanley Dixon	Medium	Excellent	Low	5	3	24	0	Research & Development	1	Doctor	Life Sciences	Male	3	Research Scientist	2	1759	0	16	0	5	2	4	1	3
1235	Robert Gonzalez	High	Excellent	Low	5	1	34	0	Sales	24	Bachelor	Marketing	Male	4	Research Scientist	1	2493	0	11	1	13	2	12	2	11
1236	Aaron Greer	High	Excellent	High	4	4	21	2	Sales	2	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	2556	1	12	1	0	3	0	0	0
1238	Calvin Harris	High	Excellent	High	7	1	53	0	Sales	2	Below College	Life Sciences	Male	5	Human Resources	2	2036	4	15	0	26	4	14	4	8
1240	Joshua Wong	Medium	Outstanding	High	8	1	42	0	Research & Development	10	Bachelor	Technical Degree	Male	2	Laboratory Technician	3	2686	0	20	0	10	5	9	4	2
1241	Yesenia Grant	High	Excellent	Low	9	1	44	0	Research & Development	3	Below College	Life Sciences	Female	1	Manufacturing Director	1	4551	3	15	2	24	0	22	5	17
1242	Jennifer Tran	Low	Excellent	Medium	8	2	46	2	Sales	2	Bachelor	Life Sciences	Female	1	Research Scientist	3	1639	3	13	2	22	3	2	2	1
1243	Joshua Dennis	High	Excellent	High	3	4	33	2	Sales	3	Bachelor	Medical	Male	1	Manufacturing Director	3	2078	4	14	0	7	3	1	0	0
1244	Robert Elliott	High	Outstanding	Very High	6	2	44	0	Human Resources	26	Bachelor	Life Sciences	Male	5	Healthcare Representative	1	1305	2	21	0	9	2	4	1	3
1245	Briana Roberts	High	Excellent	Very High	6	1	30	0	Research & Development	1	Master	Technical Degree	Female	1	Research Scientist	2	2212	1	16	1	10	3	10	1	8
1248	Cynthia Webb	Medium	Excellent	Very High	8	3	43	0	Sales	9	Doctor	Technical Degree	Female	1	Research Director	2	2102	1	19	0	6	3	5	1	4
1250	Robert Romero	High	Excellent	Very High	6	3	35	2	Sales	2	Master	Marketing	Male	3	Manufacturing Director	2	2175	1	13	0	2	1	2	2	2
1251	Jessica Martinez	Medium	Excellent	Medium	5	3	36	0	Research & Development	25	Below College	Life Sciences	Female	4	Sales Executive	1	1876	9	12	1	6	2	1	0	0
1252	Jesse Edwards	Medium	Excellent	High	8	1	33	0	Sales	9	College	Marketing	Male	4	Human Resources	2	1925	2	11	0	10	2	5	1	3
1253	David Gould	High	Excellent	High	3	2	35	2	Research & Development	10	Below College	Medical	Male	1	Research Scientist	2	2471	1	14	1	1	2	1	0	0
1254	Tiffany Wheeler	Medium	Excellent	Very High	3	1	27	2	Sales	8	College	Marketing	Female	3	Research Scientist	2	2185	1	15	1	1	3	1	0	0
1256	William Fernandez	High	Outstanding	Very High	7	1	27	0	Sales	24	Bachelor	Life Sciences	Male	4	Healthcare Representative	1	1998	1	20	1	9	1	9	1	7
1257	David Jackson	Low	Excellent	High	4	1	30	0	Research & Development	1	Master	Medical	Male	1	Research Scientist	2	1703	1	14	1	12	3	12	3	7
1259	Barbara Davis	Medium	Excellent	Medium	7	1	34	0	Research & Development	7	College	Technical Degree	Female	1	Research Scientist	1	1913	0	13	1	10	2	9	8	7
1260	Sherry Powell	Medium	Excellent	Medium	5	1	37	2	Research & Development	17	Bachelor	Life Sciences	Female	3	Sales Executive	1	1292	4	16	0	8	3	1	0	0
1261	Cory James	High	Excellent	Low	6	1	46	0	Research & Development	20	Bachelor	Technical Degree	Male	3	Sales Executive	3	1558	4	14	1	14	2	9	0	8
1262	Gabriela Parker	High	Excellent	Very High	7	3	35	2	Research & Development	8	Master	Medical	Female	3	Research Scientist	2	1546	1	16	1	1	2	1	0	1
1265	Sharon Perez	High	Excellent	Medium	7	4	44	0	Research & Development	1	Below College	Medical	Female	3	Research Scientist	2	1904	5	12	2	9	3	4	1	3
1266	Traci Gray	High	Excellent	High	5	4	35	0	Research & Development	5	Master	Technical Degree	Female	3	Manufacturing Director	3	1538	2	15	2	10	2	4	2	3
1267	Martha Oconnor	High	Outstanding	High	5	3	26	2	Research & Development	4	Master	Life Sciences	Female	3	Sales Executive	1	2650	7	20	1	5	2	2	0	0
1268	Andrea Oliver	High	Excellent	Low	9	1	33	0	Sales	29	Master	Life Sciences	Female	1	Human Resources	1	2565	1	14	1	15	2	15	8	12
1269	Zachary Jones	High	Outstanding	Medium	8	1	35	0	Research & Development	15	Bachelor	Medical	Male	3	Manufacturing Director	1	2665	1	20	0	9	3	9	1	8
1270	Miss Kayla Gonzalez	Medium	Excellent	High	8	2	35	2	Human Resources	3	College	Life Sciences	Female	1	Laboratory Technician	3	2199	3	13	0	4	6	2	2	2
1271	Jennifer Brown	High	Excellent	Very High	9	1	31	0	Sales	10	College	Life Sciences	Female	2	Research Scientist	1	2150	3	12	1	10	3	7	1	7
1272	Zachary Evans	High	Excellent	Low	4	1	37	0	Sales	4	Bachelor	Marketing	Male	4	Human Resources	2	1994	1	13	0	7	2	7	0	7
1273	Jack Alvarez	High	Excellent	Low	4	1	32	0	Research & Development	21	Bachelor	Other	Male	2	Sales Executive	2	2556	1	11	0	9	2	9	7	8
1274	Joseph Andersen	High	Excellent	Very High	4	1	38	0	Research & Development	25	Bachelor	Medical	Male	2	Manufacturing Director	1	1330	1	17	3	10	2	10	9	9
1275	Jenna Bruce	High	Excellent	Medium	8	1	50	0	Sales	2	Master	Marketing	Female	4	Research Scientist	2	4079	5	14	3	29	2	27	13	8
1276	Scott Roberts	High	Excellent	Low	7	1	59	0	Research & Development	1	Bachelor	Technical Degree	Male	1	Laboratory Technician	1	3964	7	11	0	28	6	21	7	9
1277	Sarah Welch	High	Excellent	High	6	1	36	0	Sales	1	College	Marketing	Female	2	Sales Executive	2	2893	1	14	2	17	3	17	12	8
1278	Kyle Cooley	High	Excellent	Very High	6	3	55	0	Research & Development	7	Bachelor	Medical	Male	3	Research Scientist	2	2787	2	17	1	21	2	5	0	2
1279	Jasmine Schneider	High	Excellent	Medium	5	1	36	0	Research & Development	3	Bachelor	Life Sciences	Female	2	Laboratory Technician	2	1754	1	13	0	6	5	6	0	3
1280	Courtney Gomez	High	Excellent	Medium	3	2	45	0	Research & Development	1	College	Medical	Female	1	Sales Executive	2	1630	2	12	1	25	5	1	0	0
1281	Sheila Clayton	High	Excellent	Medium	5	4	35	0	Human Resources	9	Bachelor	Other	Female	2	Sales Representative	3	1503	4	13	1	5	3	3	1	2
1283	John Yang	Medium	Excellent	Low	8	2	59	0	Research & Development	10	Master	Life Sciences	Male	3	Research Scientist	2	2652	7	19	1	20	4	4	1	3
1284	Elizabeth Clark	High	Excellent	High	5	3	29	0	Research & Development	28	Master	Life Sciences	Female	1	Sales Representative	3	1632	0	11	0	6	3	5	0	4
1285	Carol Velez	Low	Outstanding	High	6	2	31	2	Research & Development	3	College	Medical	Female	3	Sales Executive	2	880	1	21	1	1	2	1	1	0
1286	Frank Graham	Medium	Excellent	Medium	4	1	32	0	Sales	3	Master	Life Sciences	Male	2	Manufacturing Director	2	2219	1	15	1	10	1	10	0	9
1287	Keith Murphy	High	Excellent	Medium	3	1	36	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Sales Representative	3	2404	3	17	0	5	2	1	0	0
1288	Sally Allen	High	Excellent	High	9	1	31	0	Research & Development	27	Bachelor	Medical	Female	2	Research Director	2	2376	1	18	0	11	3	11	1	8
1289	Matthew Schmidt	Very High	Excellent	High	9	1	35	0	Research & Development	2	Master	Medical	Male	2	Healthcare Representative	2	3864	0	14	1	16	2	15	2	8
1290	Tammy Mcguire	Low	Excellent	Very High	6	2	45	0	Human Resources	14	Bachelor	Human Resources	Female	1	Sales Executive	2	1897	4	13	0	17	3	0	0	0
1291	Amber Bailey	High	Excellent	Low	8	4	37	0	Research & Development	1	Bachelor	Life Sciences	Female	3	Sales Executive	2	2884	4	17	3	16	3	5	0	2
1292	Jeffrey Payne	High	Excellent	Medium	8	3	46	0	Research & Development	9	Bachelor	Medical	Male	3	Manager	3	2738	8	15	1	16	0	4	0	2
1293	Adam Thomas	High	Excellent	Very High	7	1	30	0	Sales	18	Bachelor	Life Sciences	Male	4	Human Resources	1	2150	1	18	1	10	2	10	3	0
1294	Gina Williams	High	Excellent	Medium	6	1	35	0	Research & Development	20	Master	Life Sciences	Female	3	Human Resources	2	1478	1	13	0	6	5	6	0	4
1295	Jacqueline Diaz	High	Excellent	Low	4	2	55	2	Research & Development	2	Bachelor	Life Sciences	Female	2	Laboratory Technician	2	2622	3	12	1	24	4	1	1	0
1296	Jason Santana	Very High	Excellent	Medium	7	1	38	0	Sales	11	Below College	Marketing	Male	2	Laboratory Technician	1	2450	7	13	2	17	2	13	1	9
1297	Anthony Larson	High	Excellent	Low	5	4	34	0	Research & Development	8	College	Medical	Male	1	Research Scientist	3	973	1	14	0	5	1	5	1	3
1298	Ethan Adams	High	Excellent	Very High	8	1	56	0	Human Resources	2	Below College	Medical	Male	2	Sales Executive	3	1440	4	11	1	37	2	6	0	2
1299	Jon Esparza	High	Outstanding	High	8	4	23	0	Research & Development	10	Bachelor	Medical	Male	2	Laboratory Technician	2	1966	3	22	3	3	2	0	0	0
1300	Michelle Holmes	Medium	Excellent	Very High	5	2	51	0	Research & Development	29	Master	Life Sciences	Female	5	Manufacturing Director	3	1726	3	17	0	10	2	4	0	3
1301	William Swanson	Very High	Outstanding	High	9	1	30	0	Sales	8	College	Technical Degree	Male	1	Sales Representative	2	1415	1	21	1	11	2	11	10	8
1303	Jerry Osborne	Medium	Excellent	High	8	1	40	0	Research & Development	6	Bachelor	Medical	Male	1	Healthcare Representative	3	2947	1	16	2	22	2	22	11	11
1304	Barbara Schneider	High	Excellent	High	6	1	51	0	Research & Development	8	Master	Life Sciences	Female	5	Sales Representative	3	2061	0	12	1	11	2	10	1	0
1305	Jeffrey Ryan	High	Excellent	High	8	1	30	0	Research & Development	9	Bachelor	Life Sciences	Male	1	Manufacturing Director	3	1597	1	12	3	11	0	11	2	7
1306	Kevin Stevenson	High	Excellent	High	4	1	46	0	Research & Development	12	Below College	Medical	Male	1	Laboratory Technician	1	2374	2	15	1	21	3	10	9	5
1307	Adam Lambert	Medium	Excellent	Medium	8	1	32	0	Sales	15	Bachelor	Marketing	Male	1	Research Scientist	2	1967	1	14	0	12	6	11	5	7
1308	Casey Maldonado	Medium	Outstanding	Low	5	4	54	0	Research & Development	25	Below College	Medical	Female	1	Laboratory Technician	3	2188	9	25	1	16	2	4	0	3
1309	Mark Riley II	High	Outstanding	Low	7	4	24	0	Sales	6	College	Marketing	Male	2	Research Scientist	3	1312	0	20	3	4	1	3	0	2
1310	Stephen Solis	Medium	Excellent	Medium	7	3	28	0	Sales	9	Master	Medical	Male	2	Laboratory Technician	2	2311	1	13	0	5	2	5	0	4
1311	Oscar Figueroa	Very High	Excellent	Very High	4	1	58	0	Research & Development	8	Master	Life Sciences	Male	2	Sales Executive	3	2758	0	14	0	38	2	37	1	8
1312	Sandra Vazquez	Medium	Excellent	Medium	7	2	44	0	Research & Development	23	College	Medical	Female	1	Research Scientist	3	1873	4	16	0	17	3	3	1	2
1314	Phyllis Potts	Medium	Excellent	Very High	7	3	32	0	Human Resources	12	College	Human Resources	Female	1	Sales Representative	3	2537	1	15	1	1	2	1	0	0
1316	Joshua Duke	Medium	Outstanding	Low	8	1	34	0	Research & Development	1	Master	Other	Male	4	Laboratory Technician	2	4239	1	22	1	16	2	16	2	10
1317	Barry Browning	High	Outstanding	High	4	3	37	1	Sales	24	College	Life Sciences	Male	1	Research Scientist	2	2108	5	20	1	17	3	1	0	0
1318	Patrick Lawrence	High	Excellent	High	5	1	59	0	Research & Development	12	College	Life Sciences	Male	2	Sales Executive	2	2225	9	14	0	30	0	3	2	2
1319	Mark Barnes	Medium	Excellent	Low	8	1	50	0	Research & Development	3	Master	Medical	Male	4	Research Scientist	3	2832	3	13	2	28	3	8	0	7
1321	Luis Hernandez	High	Outstanding	Very High	5	4	25	0	Research & Development	26	Bachelor	Technical Degree	Male	1	Laboratory Technician	1	2220	1	22	1	2	3	2	2	1
1322	Benjamin Beard	High	Excellent	Medium	3	2	22	0	Research & Development	2	Below College	Life Sciences	Male	1	Sales Representative	3	2477	1	12	1	1	2	0	0	0
1323	Jordan Trevino	High	Excellent	Low	8	1	51	0	Research & Development	1	Bachelor	Life Sciences	Female	1	Sales Executive	3	2179	3	14	1	23	4	13	12	8
1325	Charles Fuller	High	Excellent	Very High	6	1	54	0	Research & Development	9	Bachelor	Life Sciences	Male	1	Laboratory Technician	3	1471	2	17	0	23	5	5	4	4
1326	Tanner Wagner	High	Excellent	Medium	6	2	24	0	Research & Development	2	Below College	Life Sciences	Male	2	Laboratory Technician	2	1337	0	13	1	6	4	5	1	2
1327	Robin Berry	High	Excellent	High	4	4	34	2	Sales	4	Bachelor	Marketing	Female	2	Sales Representative	2	2557	6	12	1	12	2	1	0	0
1328	Henry Turner	High	Excellent	High	7	1	37	0	Sales	6	Below College	Technical Degree	Male	1	Laboratory Technician	3	2492	2	12	2	12	3	5	1	3
1329	Derek Serrano	High	Outstanding	High	8	1	34	0	Sales	9	College	Medical	Male	2	Healthcare Representative	1	3133	2	21	1	14	3	11	5	8
1330	Roy Osborne	High	Excellent	Medium	5	1	36	0	Human Resources	7	Bachelor	Medical	Male	1	Research Scientist	2	2588	0	11	0	10	1	9	2	8
1331	Kimberly Dixon	High	Excellent	Low	7	2	36	0	Research & Development	1	Bachelor	Medical	Female	2	Manufacturing Director	1	2147	5	13	0	7	6	1	0	0
1332	James Patton	High	Excellent	High	7	1	43	0	Research & Development	3	Master	Life Sciences	Male	1	Sales Executive	3	1832	1	12	1	25	3	25	4	12
1333	Mary Ramsey	High	Outstanding	Low	8	1	30	0	Research & Development	10	Bachelor	Life Sciences	Female	3	Healthcare Representative	3	3335	1	24	0	10	2	10	0	9
1334	Joshua Coleman	High	Outstanding	High	9	1	33	0	Sales	7	Bachelor	Life Sciences	Male	2	Sales Executive	3	2077	0	21	0	8	3	7	0	7
1336	Crystal Estrada	High	Excellent	Low	4	1	51	0	Research & Development	3	College	Other	Female	2	Sales Representative	3	3388	7	14	1	23	2	20	15	15
1338	Catherine Thompson	Medium	Excellent	High	5	4	26	0	Sales	17	Bachelor	Medical	Female	2	Manager	2	2037	1	19	0	5	4	5	4	3
1341	Mark Taylor	High	Excellent	High	7	1	22	2	Sales	29	Master	Technical Degree	Male	1	Sales Executive	1	2213	0	13	1	3	1	2	2	1
1342	Lauren Carter PhD	Medium	Excellent	High	4	1	49	0	Research & Development	2	Bachelor	Life Sciences	Female	1	Sales Executive	2	2814	1	11	1	16	3	15	5	11
1343	Dr. Timothy Castro	Very High	Excellent	Medium	8	4	43	0	Sales	2	College	Life Sciences	Male	1	Sales Executive	3	1501	4	13	0	18	2	3	1	2
1344	Richard Ross	Very High	Excellent	High	5	1	50	2	Research & Development	19	Master	Life Sciences	Male	2	Sales Executive	2	1545	4	14	1	16	3	2	2	1
